time,location,country,description,sunrise,sunset,clouds,windspeed,winddeg,tempmin,tempmax,temp,pressure,humidity
1558636801,"Tromsø","NO","clear sky",0,0,0,6.7,60,7,8,7.59,1017,52
1558637401,"Tromsø","NO","clear sky",0,0,0,7.2,60,7,8,7.65,1016,48
1558638001,"Tromsø","NO","clear sky",0,0,0,7.2,60,7,8,7.67,1016,48
1558638601,"Tromsø","NO","clear sky",0,0,0,7.2,60,7,8,7.67,1016,48
1558639201,"Tromsø","NO","clear sky",0,0,0,7.2,50,7,8,7.58,1016,52
1558639801,"Tromsø","NO","clear sky",0,0,0,7.2,50,7,8,7.63,1016,52
1558640401,"Tromsø","NO","clear sky",0,0,0,7.2,50,7,8,7.59,1016,52
1558641001,"Tromsø","NO","clear sky",0,0,0,6.7,50,6,8,7.3,1016,56
1558641601,"Tromsø","NO","clear sky",0,0,0,6.7,50,6,8,6.81,1016,56
1558642201,"Tromsø","NO","clear sky",0,0,0,6.7,50,5.56,8,6.64,1016,56
1558642801,"Tromsø","NO","clear sky",0,0,0,6.7,50,6,7,6.38,1016,56
1558643401,"Tromsø","NO","clear sky",0,0,0,6.7,50,6,7,6.38,1016,56
1558644001,"Tromsø","NO","clear sky",0,0,0,6.7,50,5.56,7,6.19,1016,56
1558644601,"Tromsø","NO","clear sky",0,0,0,5.7,100,4.44,7,5.82,1016,56
1558645201,"Tromsø","NO","clear sky",0,0,0,5.7,100,4.44,7,5.82,1016,56
1558645801,"Tromsø","NO","clear sky",0,0,0,5.7,100,3.89,7,5.68,1016,56
1558646401,"Tromsø","NO","clear sky",0,0,0,5.7,100,3.89,7,5.68,1016,56
1558647001,"Tromsø","NO","clear sky",0,0,0,5.7,100,3.33,6,4.74,1016,65
1558647601,"Tromsø","NO","clear sky",0,0,0,5.7,100,3.33,6,4.74,1016,65
1558648201,"Tromsø","NO","clear sky",0,0,0,4.6,90,3.33,5,4.09,1016,69
1558648801,"Tromsø","NO","clear sky",0,0,0,4.6,90,3.33,5,4.09,1016,69
1558649401,"Tromsø","NO","clear sky",0,0,0,4.6,90,2.78,5,3.92,1016,69
1558650001,"Tromsø","NO","clear sky",0,0,0,4.6,90,2,4,2.65,1016,69
1558650601,"Tromsø","NO","clear sky",0,0,0,4.6,90,2,4,2.66,1016,69
1558651201,"Tromsø","NO","clear sky",0,0,0,4.6,90,1.67,4,2.46,1016,69
1558651801,"Tromsø","NO","clear sky",0,0,0,4.6,90,1,4,2.1,1016,64
1558652401,"Tromsø","NO","clear sky",0,0,0,4.6,90,1,4,2.1,1016,64
1558653001,"Tromsø","NO","clear sky",0,0,0,4.6,90,1,4,1.91,1016,64
1558653601,"Tromsø","NO","clear sky",0,0,0,4.1,90,0,4,1.55,1016,69
1558654201,"Tromsø","NO","clear sky",0,0,0,4.1,90,0,4,1.55,1016,69
1558654801,"Tromsø","NO","clear sky",0,0,0,4.1,90,0,4,1.55,1016,69
1558655401,"Tromsø","NO","clear sky",0,0,0,3.6,100,0,3,1.06,1016,74
1558656001,"Tromsø","NO","clear sky",0,0,0,3.6,100,0,3,1.07,1016,74
1558656601,"Tromsø","NO","clear sky",0,0,0,3.6,100,0,3,1.06,1016,74
1558657201,"Tromsø","NO","clear sky",0,0,0,3.1,90,0,3,1.06,1015,74
1558657801,"Tromsø","NO","clear sky",0,0,0,3.1,90,0,3,0.86,1015,74
1558658401,"Tromsø","NO","clear sky",0,0,0,3.1,90,0,3,0.87,1015,74
1558659001,"Tromsø","NO","clear sky",0,0,0,3.1,90,-1,3,0.51,1015,74
1558659601,"Tromsø","NO","clear sky",0,0,0,3.1,90,-1,3,0.31,1015,74
1558660201,"Tromsø","NO","clear sky",0,0,0,3.1,90,-1,3,0.32,1015,74
1558660801,"Tromsø","NO","clear sky",0,0,0,3.1,90,-1,3,0.32,1015,74
1558661401,"Tromsø","NO","clear sky",0,0,0,4.1,100,-2,3,-0.04,1015,74
1558662001,"Tromsø","NO","clear sky",0,0,0,4.1,100,-2,3,-0.04,1015,74
1558662601,"Tromsø","NO","clear sky",0,0,0,4.1,100,-2,3,0.08,1015,74
1558663201,"Tromsø","NO","clear sky",0,0,0,4.1,100,-2,3,-0.1,1015,74
1558663801,"Tromsø","NO","clear sky",0,0,0,4.1,100,-2,3,0.1,1015,74
1558664401,"Tromsø","NO","clear sky",0,0,0,3.6,90,-1,4,0.59,1015,69
1558665001,"Tromsø","NO","clear sky",0,0,0,3.6,90,-1,4,0.58,1015,69
1558665601,"Tromsø","NO","clear sky",0,0,0,3.6,90,-1,4,0.61,1015,69
1558666201,"Tromsø","NO","clear sky",0,0,0,3.6,90,-0.57,4,1.38,1015,69
1558666801,"Tromsø","NO","clear sky",0,0,0,3.6,90,-0.57,4,1.41,1015,69
1558667401,"Tromsø","NO","clear sky",0,0,0,3.6,90,-0.57,4,1.44,1015,69
1558668001,"Tromsø","NO","clear sky",0,0,0,3.6,80,-0.57,4,2.12,1013,69
1558668601,"Tromsø","NO","clear sky",0,0,0,3.6,80,-0.57,4,2.17,1013,69
1558669201,"Tromsø","NO","clear sky",0,0,0,3.6,80,-0.57,4,2.17,1013,69
1558669801,"Tromsø","NO","clear sky",0,0,0,4.6,110,0,5,3.15,1014,65
1558670401,"Tromsø","NO","clear sky",0,0,0,4.6,110,0,5,3.15,1014,65
1558671001,"Tromsø","NO","clear sky",0,0,0,4.6,110,0.56,5,3.43,1014,65
1558671601,"Tromsø","NO","clear sky",0,0,0,4.6,110,0.56,6,3.7,1014,65
1558672201,"Tromsø","NO","clear sky",0,0,0,4.6,110,0.56,6,3.7,1014,65
1558672801,"Tromsø","NO","clear sky",0,0,0,4.6,110,1.11,6,3.98,1014,65
1558673401,"Tromsø","NO","clear sky",0,0,0,3.6,120,1.11,7,4.25,1014,65
1558674001,"Tromsø","NO","clear sky",0,0,0,3.6,120,1.11,7,4.29,1014,65
1558674601,"Tromsø","NO","clear sky",0,0,0,3.6,120,1.67,7,4.54,1014,65
1558675201,"Tromsø","NO","clear sky",0,0,0,3.6,120,2.22,7,4.94,1014,60
1558675801,"Tromsø","NO","clear sky",0,0,0,3.6,120,2.22,7,4.98,1014,60
1558681457,"Tromsø","NO","clear sky",0,0,0,3.1,130,7,10,8.76,1013,74
1558681801,"Tromsø","NO","clear sky",0,0,0,3.1,130,7,10,8.78,1013,74
1558682401,"Tromsø","NO","clear sky",0,0,0,3.1,120,7,10,8.73,1013,56
1558683001,"Tromsø","NO","clear sky",0,0,0,3.1,120,7,10,8.75,1013,56
1558683601,"Tromsø","NO","clear sky",0,0,0,3.1,120,7,10,8.75,1013,56
1558684201,"Tromsø","NO","clear sky",0,0,0,3.1,110,7,10,8.73,1013,56
1558684801,"Tromsø","NO","clear sky",0,0,0,3.1,110,7,10,8.75,1013,56
1558685401,"Tromsø","NO","clear sky",0,0,0,3.1,110,7,10,8.77,1013,56
1558686001,"Tromsø","NO","clear sky",0,0,0,3.6,100,8,10,9.16,1013,52
1558686601,"Tromsø","NO","clear sky",0,0,0,3.6,100,8,10,9.17,1013,52
1558687201,"Tromsø","NO","clear sky",0,0,0,3.6,100,8,10,9.17,1013,52
1558687801,"Tromsø","NO","few clouds",0,0,20,4.1,100,8,12,10.31,1012,52
1558688401,"Tromsø","NO","few clouds",0,0,20,4.1,100,8,12,10.31,1012,52
1558689001,"Tromsø","NO","few clouds",0,0,20,4.1,100,8,12,10.37,1012,52
1558689601,"Tromsø","NO","clear sky",0,0,0,3.6,100,9,11,10.16,1012,49
1558690201,"Tromsø","NO","clear sky",0,0,0,3.6,100,9,11,10.17,1012,49
1558690801,"Tromsø","NO","clear sky",0,0,0,3.6,100,9,11,10.18,1012,49
1558691401,"Tromsø","NO","clear sky",0,0,0,3.6,100,9,11,10.18,1012,49
1558692001,"Tromsø","NO","clear sky",0,0,0,2.6,90,9,11,10.17,1012,49
1558692601,"Tromsø","NO","clear sky",0,0,0,2.6,90,9,11,10.17,1012,49
1558701601,"Tromsø","NO","clear sky",0,0,0,2.1,70,10,13,11.78,1011,46
1558702201,"Tromsø","NO","clear sky",0,0,0,2.6,90,9,12,10.73,1011,45
1558702801,"Tromsø","NO","clear sky",0,0,0,2.6,90,9,12,10.75,1011,45
1558703401,"Tromsø","NO","clear sky",0,0,0,2.6,90,9,12,10.78,1011,45
1558704001,"Tromsø","NO","clear sky",0,0,0,2.1,80,10,12,11.16,1011,46
1558704601,"Tromsø","NO","clear sky",0,0,0,2.1,80,10,12,11.17,1011,46
1558705201,"Tromsø","NO","clear sky",0,0,0,2.1,80,10,12,11.17,1011,46
1558705801,"Tromsø","NO","clear sky",0,0,0,2.1,90,10,12,11.16,1011,76
1558709401,"Tromsø","NO","clear sky",0,0,0,2.1,60,8.89,12,10.26,1010,76
1558710001,"Tromsø","NO","clear sky",0,0,0,2.1,60,8.89,12,10.3,1010,76
1558710601,"Tromsø","NO","clear sky",0,0,0,2.1,60,8.33,12,10.13,1010,76
1558711201,"Tromsø","NO","clear sky",0,0,0,2.6,60,8.33,11,9.44,1010,76
1558711801,"Tromsø","NO","clear sky",0,0,0,2.6,60,8.33,11,9.44,1010,76
1558712401,"Tromsø","NO","clear sky",0,0,0,2.6,60,7.78,11,9.28,1010,76
1558713001,"Tromsø","NO","clear sky",0,0,0,2.6,40,7.78,11,8.95,1010,76
1558713601,"Tromsø","NO","clear sky",0,0,0,2.6,40,7.78,11,8.97,1010,76
1558714201,"Tromsø","NO","clear sky",0,0,0,2.6,40,7.78,11,8.99,1010,76
1558714801,"Tromsø","NO","clear sky",0,0,0,2.6,40,7.78,11,8.99,1010,76
1558715401,"Tromsø","NO","clear sky",0,0,0,3.1,20,7.78,11,8.95,1010,76
1558716001,"Tromsø","NO","clear sky",0,0,0,3.1,20,7.78,11,8.98,1010,77
1558716601,"Tromsø","NO","clear sky",0,0,0,1.5,20,7.22,10,8.4,1010,77
1558717201,"Tromsø","NO","clear sky",0,0,0,1.5,20,7.22,10,8.4,1010,77
1558717801,"Tromsø","NO","clear sky",0,0,0,1.5,20,7.22,10,8.44,1010,77
1558718401,"Tromsø","NO","clear sky",0,0,0,2.6,30,7,10,8.11,1010,77
1558719001,"Tromsø","NO","clear sky",0,0,0,2.6,30,7,10,8.12,1010,77
1558719601,"Tromsø","NO","clear sky",0,0,0,2.6,30,7,10,8.15,1010,77
1558720201,"Tromsø","NO","few clouds",0,0,20,3.1,20,7,10,8.2,1010,77
1558720801,"Tromsø","NO","few clouds",0,0,20,3.1,20,6.67,10,8.04,1010,77
1558721401,"Tromsø","NO","few clouds",0,0,20,3.1,20,6.67,10,8.08,1010,77
1558722001,"Tromsø","NO","scattered clouds",0,0,40,2.6,20,6,9,7.28,1010,77
1558722601,"Tromsø","NO","scattered clouds",0,0,40,2.6,20,6,9,7.28,1010,77
1558723201,"Tromsø","NO","scattered clouds",0,0,40,2.6,20,6,9,7.1,1010,77
1558723801,"Tromsø","NO","scattered clouds",0,0,40,2.6,20,6,9,7.17,1010,60
1558724401,"Tromsø","NO","scattered clouds",0,0,40,2.6,20,6,9,7.17,1010,60
1558725001,"Tromsø","NO","scattered clouds",0,0,40,2.6,20,6,9,7.22,1010,60
1558725601,"Tromsø","NO","scattered clouds",0,0,40,3.1,50,6,8,6.72,1010,77
1558726201,"Tromsø","NO","scattered clouds",0,0,40,3.1,50,5.56,8,6.54,1010,77
1558726801,"Tromsø","NO","scattered clouds",0,0,40,3.1,50,6,8,7.19,1010,77
1558727401,"Tromsø","NO","scattered clouds",0,0,40,3.1,50,6,8,7.19,1010,77
1558728001,"Tromsø","NO","scattered clouds",0,0,40,3.1,50,5,8,6.16,1010,65
1558728601,"Tromsø","NO","scattered clouds",0,0,40,3.1,50,5,8,6.17,1010,65
1558728894,"Tromsø","NO","scattered clouds",0,0,40,3.1,50,5,7,5.65,1010,65
1558729191,"Tromsø","NO","scattered clouds",0,0,40,3.1,50,5,7,5.65,1010,65
1558729202,"Tromsø","NO","scattered clouds",0,0,40,3.1,40,5,7,5.68,1010,65
1558729801,"Tromsø","NO","scattered clouds",0,0,40,3.1,40,5,7,5.7,1010,65
1558730401,"Tromsø","NO","scattered clouds",0,0,40,3.1,40,5,7,6.19,1010,65
1558731001,"Tromsø","NO","scattered clouds",0,0,40,3.1,70,4,7,5.96,1010,69
1558731601,"Tromsø","NO","scattered clouds",0,0,40,3.1,70,4,7,6.01,1010,69
1558732201,"Tromsø","NO","scattered clouds",0,0,40,3.1,70,4,7,6.05,1010,69
1558732801,"Tromsø","NO","scattered clouds",0,0,40,2.6,70,4,7,5.73,1010,69
1558733401,"Tromsø","NO","scattered clouds",0,0,40,2.6,70,4,7,5.73,1010,69
1558734001,"Tromsø","NO","scattered clouds",0,0,40,2.6,70,4,7,5.78,1010,69
1558734601,"Tromsø","NO","scattered clouds",0,0,40,3.1,60,3.89,6,4.65,1010,69
1558735201,"Tromsø","NO","scattered clouds",0,0,40,3.1,60,3.89,6,4.66,1010,69
1558735801,"Tromsø","NO","scattered clouds",0,0,40,3.1,60,3.89,6,4.66,1010,69
1558736401,"Tromsø","NO","few clouds",0,0,20,3.1,70,3,6,4.36,1010,69
1558737001,"Tromsø","NO","few clouds",0,0,20,3.1,70,3,6,4.37,1010,69
1558737601,"Tromsø","NO","few clouds",0,0,20,3.1,70,3,6,4.78,1010,69
1558738201,"Tromsø","NO","few clouds",0,0,20,3.1,70,3,6,4.78,1010,69
1558738801,"Tromsø","NO","few clouds",0,0,20,3.6,60,3,5,4.17,1010,69
1558739401,"Tromsø","NO","few clouds",0,0,20,3.6,60,3,5,4.19,1010,69
1558740001,"Tromsø","NO","scattered clouds",0,0,40,3.6,60,3,5,4.16,1010,74
1558740601,"Tromsø","NO","scattered clouds",0,0,40,3.6,60,3,5,4.16,1010,74
1558741201,"Tromsø","NO","scattered clouds",0,0,40,3.6,60,3,5,4.19,1010,74
1558741801,"Tromsø","NO","scattered clouds",0,0,40,3.6,60,3,5,4.19,1010,74
1558742401,"Tromsø","NO","scattered clouds",0,0,40,3.6,60,3,4,3.52,1010,74
1558743001,"Tromsø","NO","scattered clouds",0,0,40,3.6,60,3,4,3.53,1010,74
1558743601,"Tromsø","NO","broken clouds",0,0,75,3.1,30,3,3,3,1010,69
1558744201,"Tromsø","NO","broken clouds",0,0,75,3.1,30,3,3,3,1010,69
1558744801,"Tromsø","NO","broken clouds",0,0,75,3.1,30,3,3,3,1010,69
1558745401,"Tromsø","NO","broken clouds",0,0,75,3.1,30,3,3,3,1010,69
1558746001,"Tromsø","NO","broken clouds",0,0,75,3.1,30,3,3,3,1010,69
1558746601,"Tromsø","NO","broken clouds",0,0,75,3.1,30,3,3,3,1010,69
1558747201,"Tromsø","NO","broken clouds",0,0,75,3.1,30,3,3,3,1010,69
1558747801,"Tromsø","NO","broken clouds",0,0,75,3.6,20,3,3,3,1010,69
1558748401,"Tromsø","NO","broken clouds",0,0,75,3.6,20,3,3,3,1010,69
1558749001,"Tromsø","NO","broken clouds",0,0,75,3.6,20,3,3,3,1010,69
1558749601,"Tromsø","NO","broken clouds",0,0,75,3.6,20,3,3,3,1010,69
1558750201,"Tromsø","NO","broken clouds",0,0,75,3.6,20,3,3,3,1010,69
1558750801,"Tromsø","NO","broken clouds",0,0,75,5.1,20,3,4,3.58,1010,69
1558751401,"Tromsø","NO","broken clouds",0,0,75,5.1,20,3,4,3.58,1010,69
1558752001,"Tromsø","NO","broken clouds",0,0,75,5.1,20,3,4,3.58,1010,69
1558752601,"Tromsø","NO","broken clouds",0,0,75,5.1,20,3,4,3.52,1010,69
1558753201,"Tromsø","NO","broken clouds",0,0,75,5.1,20,3,4,3.52,1010,69
1558753801,"Tromsø","NO","broken clouds",0,0,75,5.1,20,3,4,3.53,1010,69
1558754401,"Tromsø","NO","overcast clouds",0,0,90,3.6,20,3,4,3.58,1010,69
1558755001,"Tromsø","NO","overcast clouds",0,0,90,3.6,20,3,4,3.58,1010,69
1558755601,"Tromsø","NO","overcast clouds",0,0,90,3.6,20,3,4,3.59,1010,69
1558756201,"Tromsø","NO","overcast clouds",0,0,90,3.6,20,3,4,3.52,1010,69
1558756801,"Tromsø","NO","overcast clouds",0,0,90,3.6,20,3,4,3.52,1010,69
1558757401,"Tromsø","NO","overcast clouds",0,0,90,3.6,20,3,4,3.53,1010,69
1558758001,"Tromsø","NO","broken clouds",0,0,75,4.6,360,3,4,3.58,1010,69
1558758601,"Tromsø","NO","broken clouds",0,0,75,4.6,360,3,4,3.58,1010,69
1558759201,"Tromsø","NO","broken clouds",0,0,75,4.6,360,3,4,3.59,1010,69
1558759801,"Tromsø","NO","broken clouds",0,0,75,4.6,10,3,4,3.58,1010,69
1558760401,"Tromsø","NO","broken clouds",0,0,75,4.6,10,3,4,3.58,1010,69
1558761001,"Tromsø","NO","broken clouds",0,0,75,4.6,10,3,4,3.59,1010,69
1558761601,"Tromsø","NO","shower rain",0,0,75,3.6,10,3,4,3.58,1010,69
1558762201,"Tromsø","NO","shower rain",0,0,75,3.6,10,3,4,3.58,1010,69
1558762801,"Tromsø","NO","shower rain",0,0,75,3.6,10,3,4,3.59,1010,69
1558763401,"Tromsø","NO","broken clouds",0,0,75,3.1,350,3,4,3.58,1010,64
1558764001,"Tromsø","NO","broken clouds",0,0,75,3.1,350,3,4,3.68,1010,64
1558764601,"Tromsø","NO","broken clouds",0,0,75,3.1,350,3,4,3.68,1010,64
1558765201,"Tromsø","NO","broken clouds",0,0,75,2.1,20,4,4,4,1010,60
1558765801,"Tromsø","NO","broken clouds",0,0,75,2.1,20,4,4,4,1010,60
1558766401,"Tromsø","NO","broken clouds",0,0,75,2.1,20,4,4,4,1010,60
1558767001,"Tromsø","NO","broken clouds",0,0,75,3.6,360,4,4,4,1010,60
1558767035,"Tromsø","NO","broken clouds",0,0,75,3.6,360,4,4,4,1010,60
1558767601,"Tromsø","NO","broken clouds",0,0,75,3.6,360,4,4,4,1010,60
1558768201,"Tromsø","NO","broken clouds",0,0,75,3.6,360,4,4,4,1010,60
1558794559,"Tromsø","NO","broken clouds",0,0,75,2.6,340,6,7,6.58,1008,48
1558794601,"Tromsø","NO","broken clouds",0,0,75,2.6,340,6,7,6.58,1008,48
1558795201,"Tromsø","NO","broken clouds",0,0,75,2.6,340,6,7,6.59,1008,48
1558795801,"Tromsø","NO","broken clouds",0,0,75,1.5,null,6,7,6.58,1007,52
1558796401,"Tromsø","NO","broken clouds",0,0,75,1.5,null,6,7,6.58,1007,52
1558797001,"Tromsø","NO","broken clouds",0,0,75,1.5,null,6,7,6.59,1007,52
1558797601,"Tromsø","NO","broken clouds",0,0,75,1.5,330,7,7,7,1007,48
1558798201,"Tromsø","NO","broken clouds",0,0,75,1.5,330,7,7,7,1007,48
1558798801,"Tromsø","NO","broken clouds",0,0,75,1.5,330,7,7,7,1007,48
1558799401,"Tromsø","NO","broken clouds",0,0,75,3.1,340,7,7,7,1007,48
1558800002,"Tromsø","NO","broken clouds",0,0,75,3.1,340,7,7,7,1007,48
1558800601,"Tromsø","NO","broken clouds",0,0,75,3.1,340,7,7,7,1007,48
1558801201,"Tromsø","NO","broken clouds",0,0,75,2.1,320,6,7,6.58,1007,56
1558801801,"Tromsø","NO","broken clouds",0,0,75,2.1,320,6,7,6.58,1007,56
1558802401,"Tromsø","NO","broken clouds",0,0,75,2.1,320,6,7,6.59,1007,56
1558803001,"Tromsø","NO","broken clouds",0,0,75,2.1,320,6,7,6.59,1007,56
1558803601,"Tromsø","NO","broken clouds",0,0,75,3.1,340,5,6,5.58,1007,60
1558804201,"Tromsø","NO","broken clouds",0,0,75,3.1,340,5,6,5.59,1007,60
